# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 
574             	DILUPBiCGStab	1.01060010e-04	8.56515280e-07	1	7.49824140e-05	5.62544270e-07	1	false	DILUPBiCGStab	8.83083770e-06	8.14183280e-07	1	true	GAMG	1.59558640e-04	1.35436340e-06	15	true	DILUPBiCGStab	1.52653280e-04	1.45165650e-05	1	true	DILUPBiCGStab	3.23097760e-06	3.42901360e-07	1	true
575             	DILUPBiCGStab	1.00640310e-04	8.52269100e-07	1	7.44513880e-05	5.59076790e-07	1	false	DILUPBiCGStab	8.75693920e-06	8.07376800e-07	1	true	GAMG	1.58407830e-04	1.34048260e-06	15	true	DILUPBiCGStab	1.53545940e-04	1.61346480e-06	1	true	DILUPBiCGStab	3.20066310e-06	3.40076670e-07	1	true
576             	DILUPBiCGStab	1.00234110e-04	8.48425470e-07	1	7.39229160e-05	5.55457190e-07	1	false	DILUPBiCGStab	8.68284800e-06	8.00565510e-07	1	true	GAMG	1.57801570e-04	1.33180110e-06	15	true	DILUPBiCGStab	1.51551010e-04	1.20344790e-06	1	true	DILUPBiCGStab	3.17059590e-06	3.37256370e-07	1	true
577             	DILUPBiCGStab	9.98166020e-05	8.43949200e-07	1	7.33966480e-05	5.51926100e-07	1	false	DILUPBiCGStab	8.60876630e-06	7.93775150e-07	1	true	GAMG	1.57143130e-04	1.32583950e-06	15	true	DILUPBiCGStab	1.50838590e-04	8.54740210e-07	1	true	DILUPBiCGStab	3.14097000e-06	3.34442960e-07	1	true
578             	DILUPBiCGStab	9.93957220e-05	8.39398290e-07	1	7.28749660e-05	5.48500470e-07	1	false	DILUPBiCGStab	8.53511350e-06	7.87044700e-07	1	true	GAMG	1.56324880e-04	1.31848070e-06	15	true	DILUPBiCGStab	1.49964430e-04	1.42455650e-05	1	true	DILUPBiCGStab	3.11192410e-06	3.31643990e-07	1	true
579             	DILUPBiCGStab	9.89819670e-05	8.35156130e-07	1	7.23581950e-05	5.45097660e-07	1	false	DILUPBiCGStab	8.46234880e-06	7.80425900e-07	1	true	GAMG	1.55271840e-04	1.30491320e-06	15	true	DILUPBiCGStab	1.50893730e-04	1.57771180e-06	1	true	DILUPBiCGStab	3.08331090e-06	3.28877580e-07	1	true
580             	DILUPBiCGStab	9.85812730e-05	8.31364890e-07	1	7.18438620e-05	5.41542400e-07	1	false	DILUPBiCGStab	8.39012820e-06	7.73866280e-07	1	true	GAMG	1.54719950e-04	1.29640730e-06	15	true	DILUPBiCGStab	1.48910060e-04	1.17460910e-06	1	true	DILUPBiCGStab	3.05583210e-06	3.26143500e-07	1	true
581             	DILUPBiCGStab	9.81697140e-05	8.26988210e-07	1	7.13315420e-05	5.38069600e-07	1	false	DILUPBiCGStab	8.31840260e-06	7.67364170e-07	1	true	GAMG	1.54099860e-04	1.29056220e-06	15	true	DILUPBiCGStab	1.48217010e-04	8.37664490e-07	1	true	DILUPBiCGStab	3.02814380e-06	3.23385440e-07	1	true
582             	DILUPBiCGStab	9.77547910e-05	8.22540230e-07	1	7.08233220e-05	5.34694270e-07	1	false	DILUPBiCGStab	8.24742570e-06	7.60959460e-07	1	true	GAMG	1.53309860e-04	1.28342950e-06	15	true	DILUPBiCGStab	1.47354700e-04	1.39485050e-05	1	true	DILUPBiCGStab	3.00081780e-06	3.20647710e-07	1	true
583             	DILUPBiCGStab	9.73469650e-05	8.18388630e-07	1	7.03199610e-05	5.31344490e-07	1	false	DILUPBiCGStab	8.17755960e-06	7.54679580e-07	1	true	GAMG	1.52279570e-04	1.27046940e-06	15	true	DILUPBiCGStab	1.48325170e-04	1.53306730e-06	1	true	DILUPBiCGStab	2.97471300e-06	3.17999760e-07	1	true
584             	DILUPBiCGStab	9.69519450e-05	8.14715090e-07	1	6.98186280e-05	5.27849370e-07	1	false	DILUPBiCGStab	8.10838640e-06	7.48466430e-07	1	true	GAMG	1.51666070e-04	1.26248850e-06	15	true	DILUPBiCGStab	1.46344600e-04	1.14923050e-06	1	true	DILUPBiCGStab	2.94979210e-06	3.15413190e-07	1	true
585             	DILUPBiCGStab	9.65464830e-05	8.10596610e-07	1	6.93188980e-05	5.24460690e-07	1	false	DILUPBiCGStab	8.03979770e-06	7.42312820e-07	1	true	GAMG	1.50991430e-04	1.25701190e-06	15	true	DILUPBiCGStab	1.45664990e-04	8.21832800e-07	1	true	DILUPBiCGStab	2.92537460e-06	3.12868360e-07	1	true
586             	DILUPBiCGStab	9.61377950e-05	8.06332480e-07	1	6.88231000e-05	5.21196620e-07	1	false	DILUPBiCGStab	7.97201370e-06	7.36240970e-07	1	true	GAMG	1.50187170e-04	1.25013140e-06	15	true	DILUPBiCGStab	1.44810180e-04	1.37009440e-05	1	true	DILUPBiCGStab	2.90130110e-06	3.10369170e-07	1	true
587             	DILUPBiCGStab	9.57362070e-05	8.02321360e-07	1	6.83324010e-05	5.17973650e-07	1	false	DILUPBiCGStab	7.90537090e-06	7.30290900e-07	1	true	GAMG	1.49163150e-04	1.23732620e-06	15	true	DILUPBiCGStab	1.45809570e-04	1.50848010e-06	1	true	DILUPBiCGStab	2.87744300e-06	3.07935890e-07	1	true
588             	DILUPBiCGStab	9.53470280e-05	7.98714820e-07	1	6.78438880e-05	5.14616180e-07	1	false	DILUPBiCGStab	7.83943310e-06	7.24427180e-07	1	true	GAMG	1.48532420e-04	1.22940970e-06	15	true	DILUPBiCGStab	1.43820280e-04	1.13032450e-06	1	true	DILUPBiCGStab	2.85441630e-06	3.05564580e-07	1	true
589             	DILUPBiCGStab	9.49475850e-05	7.94521820e-07	1	6.73572860e-05	5.11396580e-07	1	false	DILUPBiCGStab	7.77407740e-06	7.18637490e-07	1	true	GAMG	1.47867070e-04	1.22397260e-06	15	true	DILUPBiCGStab	1.43143350e-04	8.08047060e-07	1	true	DILUPBiCGStab	2.83174490e-06	3.03232890e-07	1	true
590             	DILUPBiCGStab	9.45446150e-05	7.90242220e-07	1	6.68745100e-05	5.08289360e-07	1	false	DILUPBiCGStab	7.70939600e-06	7.12933570e-07	1	true	GAMG	1.47028550e-04	1.21719950e-06	15	true	DILUPBiCGStab	1.42290050e-04	1.34427410e-05	1	true	DILUPBiCGStab	2.80892670e-06	3.00905580e-07	1	true
591             	DILUPBiCGStab	9.41487280e-05	7.86233430e-07	1	6.63963870e-05	5.05183890e-07	1	false	DILUPBiCGStab	7.64571580e-06	7.07351590e-07	1	true	GAMG	1.45993660e-04	1.20464480e-06	15	true	DILUPBiCGStab	1.43316100e-04	1.47703730e-06	1	true	DILUPBiCGStab	2.78596470e-06	2.98620490e-07	1	true
592             	DILUPBiCGStab	9.37648360e-05	7.82641000e-07	1	6.59206620e-05	5.01908230e-07	1	false	DILUPBiCGStab	7.58281880e-06	7.01833310e-07	1	true	GAMG	1.45380070e-04	1.19688650e-06	15	true	DILUPBiCGStab	1.41322250e-04	1.10595040e-06	1	true	DILUPBiCGStab	2.76418510e-06	2.96408680e-07	1	true
593             	DILUPBiCGStab	9.33704380e-05	7.78499100e-07	1	6.54468490e-05	4.98696380e-07	1	false	DILUPBiCGStab	7.52058570e-06	6.96375490e-07	1	true	GAMG	1.44536010e-04	1.19173330e-06	15	true	DILUPBiCGStab	1.40650690e-04	7.91068120e-07	1	true	DILUPBiCGStab	2.74264120e-06	2.94228390e-07	1	true
594             	DILUPBiCGStab	9.29728350e-05	7.74285340e-07	1	6.49765500e-05	4.95569130e-07	1	false	DILUPBiCGStab	7.45922850e-06	6.91003280e-07	1	true	GAMG	1.43638630e-04	1.18527460e-06	15	true	DILUPBiCGStab	1.39800650e-04	1.31745090e-05	1	true	DILUPBiCGStab	2.72136920e-06	2.92084290e-07	1	true
595             	DILUPBiCGStab	9.25824930e-05	7.70347220e-07	1	6.45103530e-05	4.92457540e-07	1	false	DILUPBiCGStab	7.39906070e-06	6.85762040e-07	1	true	GAMG	1.42571510e-04	1.17308870e-06	15	true	DILUPBiCGStab	1.40857890e-04	1.44543530e-06	1	true	DILUPBiCGStab	2.70034970e-06	2.90003450e-07	1	true
596             	DILUPBiCGStab	9.22041240e-05	7.66820930e-07	1	6.40466740e-05	4.89210800e-07	1	false	DILUPBiCGStab	7.33963960e-06	6.80604880e-07	1	true	GAMG	1.41929510e-04	1.16552630e-06	15	true	DILUPBiCGStab	1.38857990e-04	1.08309640e-06	1	true	DILUPBiCGStab	2.68016470e-06	2.87980320e-07	1	true
597             	DILUPBiCGStab	9.18160030e-05	7.62748390e-07	1	6.35846320e-05	4.86058670e-07	1	false	DILUPBiCGStab	7.28084890e-06	6.75513050e-07	1	true	GAMG	1.41272320e-04	1.16036410e-06	15	true	DILUPBiCGStab	1.38198700e-04	7.75267350e-07	1	true	DILUPBiCGStab	2.66037410e-06	2.85995710e-07	1	true
598             	DILUPBiCGStab	9.14247990e-05	7.58604760e-07	1	6.31267570e-05	4.82987610e-07	1	false	DILUPBiCGStab	7.22290530e-06	6.70505900e-07	1	true	GAMG	1.40464680e-04	1.15410180e-06	15	true	DILUPBiCGStab	1.37352910e-04	1.29055660e-05	1	true	DILUPBiCGStab	2.64083700e-06	2.84046910e-07	1	true
599             	DILUPBiCGStab	9.10404130e-05	7.54583490e-07	1	6.26736560e-05	4.79920680e-07	1	false	DILUPBiCGStab	7.16612810e-06	6.65621120e-07	1	true	GAMG	1.39459110e-04	1.14246120e-06	15	true	DILUPBiCGStab	1.38432970e-04	1.41075190e-06	1	true	DILUPBiCGStab	2.62139760e-06	2.82158120e-07	1	true
600             	DILUPBiCGStab	9.06679790e-05	7.50948530e-07	1	6.22237720e-05	4.76735880e-07	1	false	DILUPBiCGStab	7.10889440e-06	6.60637630e-07	1	true	GAMG	1.38932930e-04	1.13545030e-06	15	true	DILUPBiCGStab	1.36426760e-04	1.05726190e-06	1	true	DILUPBiCGStab	2.60181800e-06	2.80264750e-07	1	true
601             	DILUPBiCGStab	9.02856210e-05	7.46848400e-07	1	6.17757270e-05	4.73661330e-07	1	false	DILUPBiCGStab	7.05188480e-06	6.55679110e-07	1	true	GAMG	1.38365080e-04	1.13075460e-06	15	true	DILUPBiCGStab	1.35768810e-04	7.57896100e-07	1	true	DILUPBiCGStab	2.58247620e-06	2.78417030e-07	1	true
602             	DILUPBiCGStab	8.99004010e-05	7.42724330e-07	1	6.13315160e-05	4.70710450e-07	1	false	DILUPBiCGStab	6.99593080e-06	6.50852870e-07	1	true	GAMG	1.37588220e-04	1.12482840e-06	15	true	DILUPBiCGStab	1.34928730e-04	1.26188910e-05	1	true	DILUPBiCGStab	2.56386860e-06	2.76645280e-07	1	true
603             	DILUPBiCGStab	8.95217190e-05	7.38895430e-07	1	6.08921510e-05	4.67801320e-07	1	false	DILUPBiCGStab	6.94125820e-06	6.46166620e-07	1	true	GAMG	1.36511830e-04	1.11355320e-06	15	true	DILUPBiCGStab	1.36038530e-04	1.37216880e-06	1	true	DILUPBiCGStab	2.54580020e-06	2.74960860e-07	1	true
604             	DILUPBiCGStab	8.91541200e-05	7.35475630e-07	1	6.04562320e-05	4.64773770e-07	1	false	DILUPBiCGStab	6.88741130e-06	6.41561880e-07	1	true	GAMG	1.35871130e-04	1.10677590e-06	15	true	DILUPBiCGStab	1.34036730e-04	1.02994970e-06	1	true	DILUPBiCGStab	2.52833670e-06	2.73299240e-07	1	true
605             	DILUPBiCGStab	8.87764710e-05	7.31534720e-07	1	6.00220340e-05	4.61842940e-07	1	false	DILUPBiCGStab	6.83429230e-06	6.37030430e-07	1	true	GAMG	1.35271090e-04	1.10226880e-06	15	true	DILUPBiCGStab	1.33393020e-04	7.40326900e-07	1	true	DILUPBiCGStab	2.51107370e-06	2.71641550e-07	1	true
606             	DILUPBiCGStab	8.83956290e-05	7.27525270e-07	1	5.95915490e-05	4.59024790e-07	1	false	DILUPBiCGStab	6.78212040e-06	6.32590450e-07	1	true	GAMG	1.34515950e-04	1.09658090e-06	15	true	DILUPBiCGStab	1.32569470e-04	1.23580340e-05	1	true	DILUPBiCGStab	2.49396160e-06	2.69992770e-07	1	true
607             	DILUPBiCGStab	8.80213200e-05	7.23774900e-07	1	5.91652950e-05	4.56248770e-07	1	false	DILUPBiCGStab	6.73121900e-06	6.28273680e-07	1	true	GAMG	1.33526420e-04	1.08563470e-06	15	true	DILUPBiCGStab	1.33710200e-04	1.34257510e-06	1	true	DILUPBiCGStab	2.47692750e-06	2.68373000e-07	1	true
608             	DILUPBiCGStab	8.76579870e-05	7.20415670e-07	1	5.87412040e-05	4.53454970e-07	1	false	DILUPBiCGStab	6.68116520e-06	6.24030550e-07	1	true	GAMG	1.32943410e-04	1.07910940e-06	15	true	DILUPBiCGStab	1.31707150e-04	1.00954800e-06	1	true	DILUPBiCGStab	2.46058150e-06	2.66783460e-07	1	true
609             	DILUPBiCGStab	8.72848490e-05	7.16545710e-07	1	5.83181340e-05	4.50722500e-07	1	false	DILUPBiCGStab	6.63184540e-06	6.19851530e-07	1	true	GAMG	1.32414530e-04	1.07479140e-06	15	true	DILUPBiCGStab	1.31067260e-04	7.26502490e-07	1	true	DILUPBiCGStab	2.44449650e-06	2.65206830e-07	1	true
610             	DILUPBiCGStab	8.69087270e-05	7.12605390e-07	1	5.78984130e-05	4.48012520e-07	1	false	DILUPBiCGStab	6.58344700e-06	6.15752910e-07	1	true	GAMG	1.31695700e-04	1.06930340e-06	15	true	DILUPBiCGStab	1.30248000e-04	1.21038150e-05	1	true	DILUPBiCGStab	2.42856580e-06	2.63649220e-07	1	true
611             	DILUPBiCGStab	8.65390380e-05	7.08913370e-07	1	5.74830000e-05	4.45289680e-07	1	false	DILUPBiCGStab	6.53614780e-06	6.11746400e-07	1	true	GAMG	1.30795950e-04	1.05864690e-06	15	true	DILUPBiCGStab	1.31405880e-04	1.31351400e-06	1	true	DILUPBiCGStab	2.41248400e-06	2.62100810e-07	1	true
612             	DILUPBiCGStab	8.61799230e-05	7.05599560e-07	1	5.70696650e-05	4.42434020e-07	1	false	DILUPBiCGStab	6.48952710e-06	6.07789320e-07	1	true	GAMG	1.30258560e-04	1.05237040e-06	15	true	DILUPBiCGStab	1.29395570e-04	9.85820040e-07	1	true	DILUPBiCGStab	2.39692020e-06	2.60577870e-07	1	true
613             	DILUPBiCGStab	8.58112450e-05	7.01784000e-07	1	5.66575460e-05	4.39674060e-07	1	false	DILUPBiCGStab	6.44378200e-06	6.03919010e-07	1	true	GAMG	1.29739080e-04	1.04823100e-06	15	true	DILUPBiCGStab	1.28759920e-04	7.10634310e-07	1	true	DILUPBiCGStab	2.38146310e-06	2.59064210e-07	1	true
614             	DILUPBiCGStab	8.54396350e-05	6.97900900e-07	1	5.62486610e-05	4.36950520e-07	1	false	DILUPBiCGStab	6.39891760e-06	6.00115690e-07	1	true	GAMG	1.29027790e-04	1.04294620e-06	15	true	DILUPBiCGStab	1.27947400e-04	1.18574560e-05	1	true	DILUPBiCGStab	2.36632600e-06	2.57601080e-07	1	true
615             	DILUPBiCGStab	8.50744070e-05	6.94264020e-07	1	5.58435880e-05	4.34172000e-07	1	false	DILUPBiCGStab	6.35522180e-06	5.96407290e-07	1	true	GAMG	1.28056330e-04	1.03264050e-06	15	true	DILUPBiCGStab	1.29110650e-04	1.28232870e-06	1	true	DILUPBiCGStab	2.35144700e-06	2.56206430e-07	1	true
616             	DILUPBiCGStab	8.47195640e-05	6.91000630e-07	1	5.54408240e-05	4.31250150e-07	1	false	DILUPBiCGStab	6.31151890e-06	5.92614240e-07	1	true	GAMG	1.27550850e-04	1.02667050e-06	15	true	DILUPBiCGStab	1.27091620e-04	9.64383620e-07	1	true	DILUPBiCGStab	2.33210490e-06	2.54173900e-07	1	true
617             	DILUPBiCGStab	8.43553590e-05	6.87247760e-07	1	5.50392310e-05	4.28409080e-07	1	false	DILUPBiCGStab	6.26869790e-06	5.88843220e-07	1	true	GAMG	1.27051870e-04	1.02282080e-06	15	true	DILUPBiCGStab	1.26447380e-04	6.96211640e-07	1	true	DILUPBiCGStab	2.31321960e-06	2.52003850e-07	1	true
618             	DILUPBiCGStab	8.39881340e-05	6.83429640e-07	1	5.46408460e-05	4.25664760e-07	1	false	DILUPBiCGStab	6.22708760e-06	5.85210270e-07	1	true	GAMG	1.26400430e-04	1.01785760e-06	15	true	DILUPBiCGStab	1.25649870e-04	1.16259450e-05	1	true	DILUPBiCGStab	2.29763570e-06	2.50186440e-07	1	true
619             	DILUPBiCGStab	8.36270690e-05	6.79854340e-07	1	5.42468280e-05	4.22938290e-07	1	false	DILUPBiCGStab	6.18664460e-06	5.81728090e-07	1	true	GAMG	1.25506790e-04	1.00799420e-06	15	true	DILUPBiCGStab	1.26833420e-04	1.25478800e-06	1	true	DILUPBiCGStab	2.28287050e-06	2.48626480e-07	1	true
620             	DILUPBiCGStab	8.32762050e-05	6.76662330e-07	1	5.38551570e-05	4.20069680e-07	1	false	DILUPBiCGStab	6.14702360e-06	5.78344250e-07	1	true	GAMG	1.24924870e-04	1.00228790e-06	15	true	DILUPBiCGStab	1.24831450e-04	9.43442870e-07	1	true	DILUPBiCGStab	2.26909710e-06	2.47232820e-07	1	true
621             	DILUPBiCGStab	8.29161580e-05	6.72961710e-07	1	5.34644560e-05	4.17258850e-07	1	false	DILUPBiCGStab	6.10804440e-06	5.75038530e-07	1	true	GAMG	1.24316010e-04	9.98553840e-07	15	true	DILUPBiCGStab	1.24198200e-04	6.81413060e-07	1	true	DILUPBiCGStab	2.25582620e-06	2.45939790e-07	1	true
622             	DILUPBiCGStab	8.25533000e-05	6.69183830e-07	1	5.30767070e-05	4.14524660e-07	1	false	DILUPBiCGStab	6.06982310e-06	5.71814760e-07	1	true	GAMG	1.23669160e-04	9.93675260e-07	15	true	DILUPBiCGStab	1.23424430e-04	1.13857550e-05	1	true	DILUPBiCGStab	2.24293140e-06	2.44724650e-07	1	true
623             	DILUPBiCGStab	8.21965150e-05	6.65651510e-07	1	5.27010800e-05	4.11856410e-07	1	false	DILUPBiCGStab	6.03258640e-06	5.68690430e-07	1	true	GAMG	1.22866660e-04	9.83925360e-07	15	true	DILUPBiCGStab	1.24628870e-04	1.22578920e-06	1	true	DILUPBiCGStab	2.23024970e-06	2.43585510e-07	1	true
624             	DILUPBiCGStab	8.18500350e-05	6.62493880e-07	1	5.23113990e-05	4.09013740e-07	1	false	DILUPBiCGStab	5.99590740e-06	5.65617050e-07	1	true	GAMG	1.22415380e-04	9.78254780e-07	15	true	DILUPBiCGStab	1.22642080e-04	9.20877220e-07	1	true	DILUPBiCGStab	2.21837880e-06	2.42508270e-07	1	true
625             	DILUPBiCGStab	8.14946590e-05	6.58873990e-07	1	5.19312440e-05	4.06370830e-07	1	false	DILUPBiCGStab	5.95961750e-06	5.62578490e-07	1	true	GAMG	1.21873120e-04	9.74528810e-07	15	true	DILUPBiCGStab	1.22001560e-04	6.65663160e-07	1	true	DILUPBiCGStab	2.20674530e-06	2.41460540e-07	1	true
626             	DILUPBiCGStab	8.11368810e-05	6.55208550e-07	1	5.15558820e-05	4.04017290e-07	1	false	DILUPBiCGStab	5.92392070e-06	5.59585140e-07	1	true	GAMG	1.21062000e-04	9.69715880e-07	15	true	DILUPBiCGStab	1.21241880e-04	1.11297240e-05	1	true	DILUPBiCGStab	2.19532090e-06	2.40438980e-07	1	true
627             	DILUPBiCGStab	8.07852990e-05	6.51751990e-07	1	5.11848860e-05	4.01490830e-07	1	false	DILUPBiCGStab	5.88909500e-06	5.56659300e-07	1	true	GAMG	1.20216090e-04	9.60145440e-07	15	true	DILUPBiCGStab	1.22479010e-04	1.19160080e-06	1	true	DILUPBiCGStab	2.18396560e-06	2.39453260e-07	1	true
628             	DILUPBiCGStab	8.04434910e-05	6.48635510e-07	1	5.08111740e-05	3.98751030e-07	1	false	DILUPBiCGStab	5.85478800e-06	5.53761560e-07	1	true	GAMG	1.19800750e-04	9.54598880e-07	15	true	DILUPBiCGStab	1.20488870e-04	8.96673930e-07	1	true	DILUPBiCGStab	2.17333300e-06	2.38502420e-07	1	true
629             	DILUPBiCGStab	8.00930350e-05	6.45061290e-07	1	5.04422050e-05	3.96148960e-07	1	false	DILUPBiCGStab	5.82089950e-06	5.50897010e-07	1	true	GAMG	1.19316680e-04	9.50954150e-07	15	true	DILUPBiCGStab	1.19826110e-04	1.19682430e-05	1	true	DILUPBiCGStab	2.16290580e-06	2.37563130e-07	1	true
630             	DILUPBiCGStab	7.97399670e-05	6.41430460e-07	1	5.00761430e-05	3.93706660e-07	1	false	DILUPBiCGStab	5.78787270e-06	5.48096940e-07	1	true	GAMG	1.18504380e-04	9.43619730e-07	15	true	DILUPBiCGStab	1.20640340e-04	1.20699700e-06	1	true	DILUPBiCGStab	2.15248180e-06	2.36646710e-07	1	true
631             	DILUPBiCGStab	7.93950920e-05	6.38209380e-07	1	4.97118930e-05	3.90950340e-07	1	false	DILUPBiCGStab	5.75543350e-06	5.45322950e-07	1	true	GAMG	1.17979480e-04	9.38571930e-07	15	true	DILUPBiCGStab	1.19226210e-04	8.57139060e-07	1	true	DILUPBiCGStab	2.14257020e-06	2.35752300e-07	1	true
632             	DILUPBiCGStab	7.90477360e-05	6.34709030e-07	1	4.93507970e-05	3.88269260e-07	1	false	DILUPBiCGStab	5.72352640e-06	5.42570710e-07	1	true	GAMG	1.17423400e-04	9.34134190e-07	15	true	DILUPBiCGStab	1.18338940e-04	1.16384090e-05	1	true	DILUPBiCGStab	2.13287970e-06	2.34864980e-07	1	true
633             	DILUPBiCGStab	7.87005550e-05	6.31199040e-07	1	4.89932500e-05	3.85681600e-07	1	false	DILUPBiCGStab	5.69253020e-06	5.39874320e-07	1	true	GAMG	1.16576920e-04	9.26281510e-07	15	true	DILUPBiCGStab	1.18941710e-04	1.17622220e-06	1	true	DILUPBiCGStab	2.12316470e-06	2.33995300e-07	1	true
634             	DILUPBiCGStab	7.83609990e-05	6.28053540e-07	1	4.86679440e-05	3.83172420e-07	1	false	DILUPBiCGStab	5.66214430e-06	5.37204900e-07	1	true	GAMG	1.16164760e-04	9.21582130e-07	15	true	DILUPBiCGStab	1.17259590e-04	8.44260060e-07	1	true	DILUPBiCGStab	2.11388280e-06	2.33141660e-07	1	true
635             	DILUPBiCGStab	7.80175650e-05	6.24594910e-07	1	4.83417560e-05	3.80739580e-07	1	false	DILUPBiCGStab	5.63230550e-06	5.34559700e-07	1	true	GAMG	1.15658920e-04	9.17786330e-07	15	true	DILUPBiCGStab	1.16385570e-04	1.14597200e-05	1	true	DILUPBiCGStab	2.10473420e-06	2.32288850e-07	1	true
636             	DILUPBiCGStab	7.76742960e-05	6.21123870e-07	1	4.79911460e-05	3.78233560e-07	1	false	DILUPBiCGStab	5.60340410e-06	5.31973800e-07	1	true	GAMG	1.14838830e-04	9.10284120e-07	15	true	DILUPBiCGStab	1.17045830e-04	1.15070170e-06	1	true	DILUPBiCGStab	2.09555770e-06	2.31447660e-07	1	true
637             	DILUPBiCGStab	7.73391880e-05	6.18023110e-07	1	4.76134540e-05	3.75439550e-07	1	false	DILUPBiCGStab	5.57512170e-06	5.29417490e-07	1	true	GAMG	1.14327700e-04	9.05407220e-07	15	true	DILUPBiCGStab	1.15446930e-04	8.26880600e-07	1	true	DILUPBiCGStab	2.08684910e-06	2.30616530e-07	1	true
638             	DILUPBiCGStab	7.70003700e-05	6.14620970e-07	1	4.72909330e-05	3.72938270e-07	1	false	DILUPBiCGStab	5.54732660e-06	5.26886100e-07	1	true	GAMG	1.13715380e-04	9.01346860e-07	15	true	DILUPBiCGStab	1.14630700e-04	1.12137630e-05	1	true	DILUPBiCGStab	2.07818640e-06	2.29778730e-07	1	true
639             	DILUPBiCGStab	7.66616090e-05	6.11210140e-07	1	4.69792280e-05	3.70505670e-07	1	false	DILUPBiCGStab	5.52037370e-06	5.24411720e-07	1	true	GAMG	1.13037420e-04	8.93796840e-07	15	true	DILUPBiCGStab	1.15375170e-04	1.12488850e-06	1	true	DILUPBiCGStab	2.06935920e-06	2.28943500e-07	1	true
640             	DILUPBiCGStab	7.63304070e-05	6.08165510e-07	1	4.66379280e-05	3.67813120e-07	1	false	DILUPBiCGStab	5.49396740e-06	5.21965510e-07	1	true	GAMG	1.12660250e-04	8.88984410e-07	15	true	DILUPBiCGStab	1.13789670e-04	8.06899570e-07	1	true	DILUPBiCGStab	2.06094870e-06	2.28107760e-07	1	true
641             	DILUPBiCGStab	7.59958530e-05	6.04826830e-07	1	4.62751920e-05	3.65134050e-07	1	false	DILUPBiCGStab	5.46800510e-06	5.19542340e-07	1	true	GAMG	1.12238910e-04	8.85011900e-07	15	true	DILUPBiCGStab	1.13003200e-04	1.10174360e-05	1	true	DILUPBiCGStab	2.05258540e-06	2.27262380e-07	1	true
642             	DILUPBiCGStab	7.56614700e-05	6.01483040e-07	1	4.59407570e-05	3.62744140e-07	1	false	DILUPBiCGStab	5.44277520e-06	5.17170840e-07	1	true	GAMG	1.11502770e-04	8.77574460e-07	15	true	DILUPBiCGStab	1.13801230e-04	1.09662560e-06	1	true	DILUPBiCGStab	2.04393600e-06	2.26411950e-07	1	true
643             	DILUPBiCGStab	7.53343160e-05	5.98483390e-07	1	4.56291550e-05	3.60745010e-07	1	false	DILUPBiCGStab	5.41798470e-06	5.14823560e-07	1	true	GAMG	1.10933170e-04	8.72881320e-07	15	true	DILUPBiCGStab	1.12230790e-04	7.87426670e-07	1	true	DILUPBiCGStab	2.03556890e-06	2.25555190e-07	1	true
644             	DILUPBiCGStab	7.50037270e-05	5.95183110e-07	1	4.52886960e-05	3.58273480e-07	1	false	DILUPBiCGStab	5.39353450e-06	5.12494930e-07	1	true	GAMG	1.10506750e-04	8.68944820e-07	15	true	DILUPBiCGStab	1.11465910e-04	1.07939640e-05	1	true	DILUPBiCGStab	2.02714190e-06	2.24677680e-07	1	true
645             	DILUPBiCGStab	7.46735010e-05	5.91873670e-07	1	4.49363820e-05	3.55706430e-07	1	false	DILUPBiCGStab	5.36972330e-06	5.10212230e-07	1	true	GAMG	1.09908690e-04	8.61512990e-07	15	true	DILUPBiCGStab	1.12281400e-04	1.07389810e-06	1	true	DILUPBiCGStab	2.01847210e-06	2.23786640e-07	1	true
646             	DILUPBiCGStab	7.43503320e-05	5.88920630e-07	1	4.46468210e-05	3.53472740e-07	1	false	DILUPBiCGStab	5.34621040e-06	5.07945800e-07	1	true	GAMG	1.09416480e-04	8.56727710e-07	15	true	DILUPBiCGStab	1.10700710e-04	7.70975660e-07	1	true	DILUPBiCGStab	2.00993750e-06	2.22880060e-07	1	true
647             	DILUPBiCGStab	7.40238130e-05	5.85687650e-07	1	4.43497520e-05	3.51260000e-07	1	false	DILUPBiCGStab	5.32287320e-06	5.05688160e-07	1	true	GAMG	1.08896820e-04	8.52704660e-07	15	true	DILUPBiCGStab	1.09932430e-04	1.06510690e-05	1	true	DILUPBiCGStab	2.00123560e-06	2.21944300e-07	1	true
648             	DILUPBiCGStab	7.36974810e-05	5.82441940e-07	1	4.40201690e-05	3.48630360e-07	1	false	DILUPBiCGStab	5.30000180e-06	5.03464870e-07	1	true	GAMG	1.08123490e-04	8.45302470e-07	15	true	DILUPBiCGStab	1.10770200e-04	1.06487500e-06	1	true	DILUPBiCGStab	1.99221840e-06	2.20991310e-07	1	true
